"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"66",65,297.299349566854,0.789070014448992,1.55738515638591,0.354195262310968,4997.90951548598,1.30495541310844,1.78552910091666,297.464398133667,0.730472989768277,1.65239339242908,0.152735484135869,299.10271094098,0.257579707498738,0.319780117282314,0.0295305605602336,299.508975715025,0.141713607133144,0.319780117282314,0.0295305605602336,300,300,299.709601326321,300,5001
"67",66,297.230785625603,0.807746754761319,1.59511312996461,0.366354489670439,4997.824565895,1.34183255986087,1.83360154514198,297.399137887397,0.747770075179955,1.69488224092605,0.158209796497049,299.079413772687,0.263715276443282,0.328027057458184,0.0305903042778921,299.496292426545,0.145090211719367,0.328027057458184,0.0305903042778921,300,300,299.701746410866,300,5001
"68",67,297.160417295108,0.827077565938162,1.63373259495622,0.378772543997195,4997.7375727131,1.37938036024936,1.88304692665654,297.332147877016,0.765673135998907,1.7383697071351,0.163809279850654,299.05549273107,0.270067127228773,0.336469164560331,0.0316743739030412,299.483270567012,0.148585894524489,0.336469164560331,0.0316743739030412,300,300,299.693703396762,300,5001
"69",68,297.088193439239,0.847072060182328,1.67327860572514,0.391455894853354,4997.64848779567,1.41762656645789,1.93388563787519,297.263379538725,0.784191103526495,1.78289241922244,0.169536938526221,299.030930131002,0.276638588958204,0.345113643484128,0.0327833580526989,299.469900505105,0.152202493357991,0.345113643484128,0.0327833580526989,300,300,299.685465721497,300,5001
"70",69,297.014062241617,0.867739948933638,1.71378651175642,0.4044112976922,4997.55726091818,1.45659981078539,1.98613927103902,297.192783644487,0.803333002627669,1.82848745192096,0.175395900964516,299.005708026458,0.283433033236737,0.353967792557397,0.0339178697919463,299.456172467922,0.155941869728881,0.353967792557397,0.0339178697919463,300,300,299.677026722044,300,5001
"71",70,296.937971164577,0.889091078903793,1.75529196254613,0.417645793972424,4997.46383977059,1.49632957999746,2.03983064941644,297.120310262431,0.823107985170069,1.8751923320401,0.181389420359597,298.979808195252,0.290453886418727,0.363039004960587,0.0350785467839427,299.442076532657,0.159805915598605,0.363039004960587,0.0350785467839427,300,300,299.668379633415,300,5001
"72",71,296.859866907166,0.911135466704606,1.79783091479814,0.431166711331484,4997.36816995144,1.53684619159282,2.09498385696528,297.045908716367,0.843525362166026,1.9230450461449,0.187520875322094,298.953212123401,0.297704641426109,0.372334770584608,0.0362660514453059,299.427602618071,0.163796559899105,0.372334770584608,0.0362660514453059,300,300,299.659517586857,300,5001
"73",72,296.779695362258,0.933883332090088,1.84143964181152,0.444981663839861,4997.27019496141,1.57818077202401,2.15162426656751,296.969527544482,0.864594634636601,1.97208405030894,0.193793770572349,298.92590098913,0.305188869146175,0.381862678308935,0.0374810711085954,299.412740475762,0.167915774820509,0.381862678308935,0.0374810711085954,300,300,299.650433607694,300,5001
"74",73,296.697401572863,0.9573451298352,1.8861547449449,0.459098552356631,4997.16985619615,1.62036523690171,2.20977856694892,296.891114457262,0.886325523219012,2.02234828184782,0.200211737671596,298.897855646542,0.312910229417577,0.391630418683,0.0387243181935495,299.39747968125,0.17216558187337,0.391630418683,0.0387243181935495,300,300,299.641120612836,300,5001
"75",74,296.612929687671,0.981531580276319,1.9320131670473,0.473525565005464,4997.0670929384,1.66343227320374,2.26947478839579,296.810616294719,0.908727996540815,2.07387717294168,0.206778535798893,298.869056608968,0.320872481614187,0.401645786994254,0.0399965303886395,299.381809624887,0.176548057730818,0.401645786994254,0.0399965303886395,300,300,299.631571407965,300,5001
"76",75,296.526222915923,1.00645369854043,1.97905220774725,0.488271177788872,4996.96184234912,1.70741532350101,2.33074232738095,296.727978982976,0.931812298386093,2.12671066605702,0.213498052581035,298.839484032019,0.329079494837214,0.411916686706783,0.0412984708444192,299.365719502593,0.181065339856406,0.411916686706783,0.0412984708444192,300,300,299.621778684408,300,5001
"77",76,296.437223481655,1.0321228224919,2.0273095404955,0.503344155357306,4996.85403945758,1.75234857220564,2.39361197021032,296.643147490257,0.955588973680636,2.18088923108061,0.220374304982288,298.809117696347,0.337535257726595,0.42245113325478,0.0426309283800705,299.349198306442,0.185719631923783,0.42245113325478,0.0426309283800705,300,300,299.611735015709,300,5001
"78",77,296.345872577365,1.05855063942743,2.07682323125923,0.518753551948483,4996.74361715036,1.79826693383927,2.45811591580035,296.556065782335,0.980068893324589,2.2364538840803,0.227411440260297,298.777936990132,0.34624388790336,0.433257258175695,0.0439947177044615,299.332234815085,0.190513209034699,0.433257258175695,0.0439947177044615,300,300,299.601432853915,300,5001
