"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"249",248,37.8180446326523,19.842171086869,144.791678281927,81.5481059985528,3677.1170515701,259.274070495683,1064.60887793421,0.20655684247008,2.65306034159692,52.6905138898236,18.4498689261096,0.0441656162844773,0.809465741090948,16.4484696333913,5.65339290134574,0.0885010655959337,0.809636399667002,16.4484696333913,5.65339290134574,284.000000000001,74.0000000000001,22.9554938921124,23,5000.99999999999
"250",249,37.4990816206144,19.6565857540189,144.667551856346,82.1767807690216,3675.25482737282,258.841041855651,1066.90413077152,0.206517339580115,2.65980029756302,52.647286060283,18.486396302574,0.0441674211176474,0.811749432320079,16.4337389646336,5.66584909911954,0.088503989737359,0.81190794650947,16.4337389646336,5.66584909911954,284.000000000001,74.0000000000001,22.9555049171909,23,5000.99999999999
"251",250,37.1933954407345,19.4762314143263,144.532463113306,82.797910031634,3673.43140576793,258.41345651844,1069.15513771362,0.206480582521768,2.66645146159833,52.6046870632793,18.5223808926007,0.0441696132925142,0.814004328441411,16.419220958707,5.67812024124212,0.0885077135684092,0.814151086482433,16.419220958707,5.67812024124212,284.000000000001,74.0000000000001,22.955515141683,23,5000.99999999999
"252",251,36.9005998949206,19.301069439391,144.386868596067,83.4114620696224,3671.64611493975,257.991276187389,1071.36260887285,0.206446499595773,2.67301444642939,52.5627083469609,18.5578307070141,0.0441721823523607,0.816230529057855,16.4049128277686,5.69020905193973,0.0885122153920821,0.81636590489958,16.4049128277686,5.69020905193973,284.000000000001,74.0000000000001,22.9555245911185,23,5000.99999999999
"253",252,36.6203157934747,19.1310566419208,144.231217576162,84.0174099884434,3669.89829291748,257.574461713569,1073.52724536894,0.206415020962008,2.67948990019571,52.5213414374891,18.5927536413533,0.0441751180876773,0.818428153238431,16.3908118020466,5.70211821671891,0.0885174740365717,0.818552507197883,16.3908118020466,5.70211821671891,284.000000000001,74.0000000000001,22.9555332900916,23,5000.99999999999
"254",253,36.3521710101355,18.9661455640485,144.0659518315,84.6157315943169,3668.18728744226,257.162973179571,1075.64973937816,0.206386078578016,2.68587850310649,52.4805779409661,18.6271574773495,0.0441784105287218,0.820597337891728,16.3769151310541,5.71385038282984,0.0885234688387462,0.820711017277258,16.3769151310541,5.71385038282984,284.000000000001,74.0000000000001,22.9555412623044,23,5000.99999999999
"255",254,36.0958005248272,18.8062847576706,143.891505445631,85.2064092718722,3666.51245583679,256.756769977121,1077.73077418608,0.206359606139705,2.69218096432617,52.4404095451382,18.661049884396,0.0441820499381684,0.822738236249205,16.36322008469,5.72540815972997,0.088530179628191,0.822841575951793,16.36322008469,5.72540815972997,284.000000000001,74.0000000000001,22.9555485306073,23,5000.99999999999
"256",255,35.8508464547096,18.6514190567441,143.70830462743,85.7894298611168,3664.87316487757,256.355810878957,1079.77102424347,0.206335539024541,2.69839801907356,52.4008280208916,18.6944384210104,0.0441860268040056,0.824851016450994,16.3497239542356,5.73679411954733,0.0885375867118727,0.824944339505192,16.3497239542356,5.73679411954733,284.000000000001,74.0000000000001,22.9555551170379,23,5000.99999999999
"257",256,35.6169580741859,18.5014898414235,143.516767550458,86.3647845339333,3663.26879066959,255.960054105347,1081.77115522505,0.206313814237001,2.70453042592075,52.3618252235544,18.7273305362879,0.0441903318327825,0.826935860227465,16.3364240532536,5.74801079754328,0.0885456708593879,0.827019478343715,16.3364240532536,5.74801079754328,284.000000000001,74.0000000000001,22.9555610428571,23,5000.99999999999
"258",257,35.3937918244928,18.3564352939574,143.317304211247,86.9324686703032,3661.69871852343,255.569457385613,1083.73182409095,0.206294370356092,2.71057896427917,52.323393094019,18.7597335713458,0.0441949559431344,0.828992961670428,16.3233177183967,5.75906069257415,0.0885544132887631,0.829067175740359,16.3233177183967,5.75906069257415,284.000000000001,74.0000000000001,22.9555663285844,23,5000.99999999999
